L= 12.000000000000 code ran for= 35.43 (in minutes) 
  0.010000000000 0.054846654077 16.172724575336  
 0.017486786191 0.054856301218 16.171995770331  
 0.030578769129 0.054885769833 16.169769285018  
 0.053472439774 0.054975587439 16.162981251749  
 0.093506112143 0.055247527581 16.142410183144  
 0.163512139060 0.056054461292 16.081198964433  
 0.285930181537 0.058311304603 15.908599792928  
 0.499999995008 0.063697416818 15.487927688370  
 0.874339300819 0.073263564903 14.726338898696  
 1.528938441177 0.089000376861 13.641882441253  
 2.673621962000 0.120252936562 12.139476276628  
 4.675305560495 0.185070106034 10.087108357267  
 8.175606871378 0.309537368833 7.083762380820  
 14.296508934112 0.519785201388 3.513018819056  
 24.999999500797 0.771102677649 0.993539717248  
