 L=10, code time=0.228561 (in min) 
wij_min=6.03912535979134190711e-07, wij_max=3.11411096892098058220e+01 
"mu" 	 	 "||A||^2" 
1.00000000000000008180e-05	4.01937650944700324908e+06
1.26185688306602109270e-05	3.98883221635583508760e+06
1.59228279334109378636e-05	3.94098841948806215078e+06
2.00923300256504576303e-05	3.86675720241920556873e+06
2.53536449397011140374e-05	3.75328476237156614661e+06
3.19926713779738466437e-05	3.58376504600878665224e+06
4.03701725859655804313e-05	3.33919641925323428586e+06
5.09413801481637537540e-05	3.00412000413425639272e+06
6.42807311728431926903e-05	2.57768814787885593250e+06
8.11130830789687202282e-05	2.08668525881469831802e+06
1.02353102189902685866e-04	1.58875814633749937639e+06
1.29154966501488410648e-04	1.15339915912720118649e+06
1.62975083462064344441e-04	8.28167423761161626317e+05
2.05651230834865138579e-04	6.19126976670826552436e+05
2.59502421139973747915e-04	5.00859367539321887307e+05
3.27454916287772841970e-04	4.39623307394732662942e+05
4.13201240011533464744e-04	4.08560878609724226408e+05
5.21400828799968422446e-04	3.90929633035932900384e+05
6.57933224657568241703e-04	3.77513498765169759281e+05
8.30217568131974364108e-04	3.63420762662155088037e+05
1.04761575278966502685e-03	3.46085265664862876292e+05
1.32194114846602862184e-03	3.24472248243952461053e+05
1.66810053720005922739e-03	2.98904706850928836502e+05
2.10490414451201986179e-03	2.70793861778538906947e+05
2.65608778294668676848e-03	2.41890732847011124250e+05
3.35160265093884099027e-03	2.13448604264110937947e+05
4.22924287438949855072e-03	1.85972938062527915463e+05
5.33669923120630700780e-03	1.59583222494335990632e+05
6.73415065775082120197e-03	1.34475842372128041461e+05
8.49753435908643869889e-03	1.11118058527577944915e+05
1.07226722201032315801e-02	9.01080845834078354528e+04
1.35304777457980612843e-02	7.18870612050162308151e+04
1.70735264747069043212e-02	5.65796266821357858134e+04
2.15443469003188461941e-02	4.40407978932038095081e+04
2.71858824273294025220e-02	3.39784914278176365769e+04
3.43046928631491887529e-02	2.60417982012173815747e+04
4.32876128108305724407e-02	1.98695120017425069818e+04
5.46227721768434287819e-02	1.51219037945533618768e+04
6.89261210434969490146e-02	1.15010512806263741368e+04
8.69749002617783428803e-02	8.75828085470337100560e+03
1.09749876549305680484e-01	6.69174550238334177266e+03
1.38488637139387166242e-01	5.14010680202343792189e+03
1.74752840000768294715e-01	3.97608994686287769582e+03
2.20513073990304564465e-01	3.10049442194856283095e+03
2.78255940220712594257e-01	2.43678480930956402517e+03
3.51119173421512720257e-01	1.92681345020348203434e+03
4.43062145758387759820e-01	1.52754585259605391911e+03
5.59081018251222250370e-01	1.20817832115213559518e+03
7.05480231071864527514e-01	9.47574410119969684274e+02
8.90215085445039244760e-01	7.32167405987003348855e+02
1.12332403297802652098e+00	5.53996462581080436394e+02
1.41747416292680483707e+00	4.08514404898013822276e+02
1.78864952905743512801e+00	2.92473258643751933050e+02
2.25701971963392145071e+00	2.02563043628778615357e+02
2.84803586843579914500e+00	1.35065229112656282950e+02
3.59381366380462585752e+00	8.61398295474006800987e+01
4.53487850812858184213e+00	5.21534608000801540584e+01
5.72236765935021995944e+00	2.97745259687847791952e+01
7.22080901838545674565e+00	1.59622526522046239705e+01
9.11162756115488647879e+00	8.03494731289663377538e+00
1.14975699539773561497e+01	3.81426184470759732648e+00
1.45082877849594016340e+01	1.72144142986658832406e+00
1.83073828029536613826e+01	7.46105626306483138421e-01
2.31012970008315789983e+01	3.13703166685297962779e-01
2.91505306282517580030e+01	1.29076304993199553195e-01
3.67837977182863440362e+01	5.23298879485545528900e-02
4.64158883361278213897e+01	2.10078971034695152764e-02
5.85702081805666097125e+01	8.37977092764293982063e-03
7.39072203352577474789e+01	3.32882982743659162905e-03
9.32603346883219899155e+01	1.31889298563624504136e-03
1.17681195243499914227e+02	5.21679395365229857384e-04
1.48496826225446341141e+02	2.06129635172017133034e-04
1.87381742286038303291e+02	8.13933330727592991303e-05
2.36448941264540707152e+02	3.21259292896349638621e-05
2.98364724028334023842e+02	1.26767633543033624775e-05
3.76493580679246349519e+02	5.00137350268666155408e-06
4.75081016210279301504e+02	1.97299092935662503324e-06
5.99484250318940894431e+02	7.78274049587940197021e-07
7.56463327554629017868e+02	3.06988572391004999379e-07
9.54548456661832801728e+02	1.21087883167543121438e-07
1.20450354025878368702e+03	4.77608603835508204984e-08
1.51991108295293315678e+03	1.88381905508902084990e-08
1.91791026167248492129e+03	7.43025055816222767890e-09
2.42012826479438353999e+03	2.93066375091553326932e-09
3.05385550883341238659e+03	1.15591908292844406364e-09
3.85352859371053546056e+03	4.55919521481223994588e-10
4.86260158006535311870e+03	1.79824355229835693254e-10
6.13590727341316323873e+03	7.09265057891070782955e-11
7.74263682681127738761e+03	2.79748938787297444336e-11
9.77009957299224697636e+03	1.10338791744641652454e-11
1.23284673944206333545e+04	4.35199044430591663789e-12
1.55567614393047224439e+04	1.71651498910509245637e-12
1.96304065004026851966e+04	6.77028951720381985030e-13
2.47707635599171408103e+04	2.67034186620958553886e-13
3.12571584968823517556e+04	1.05323789965701235382e-13
3.94420605943764821859e+04	4.15418741165149410518e-14
4.97702356433211389231e+04	1.63849714231376309675e-14
6.28029144183424650691e+04	6.46257042200010745899e-15
7.92482898353918571956e+04	2.54897095787939151676e-15
1.00000000000000000000e+05	1.00536667372296851023e-15
